name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"50.99461, 5.53972",2018-03-17T13:00:00,-2,-8.6,-4.5,83.16,0.957,100,snow,0,0.45,51.3,25.5,64,1004.6,100,8.7,82,0.3,1,,"Snow, Overcast",snow,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T14:00:00,-2.1,-9,-5.1,80.26,0,0,,0,0.44,50.5,28.3,60,1004.1,98.8,9.5,83,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T15:00:00,-1.9,-8.8,-5.3,77.67,0,0,,0,0.43,51.3,28.1,67,1004.1,98.8,15.3,79,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T16:00:00,-2,-8.8,-6,74.27,0,0,,0,0.41,54.1,28.3,62,1004,100,16.3,57,0.2,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T17:00:00,-1.8,-8.4,-6.4,71,0,0,,0,0.4,47.7,26.6,67,1004.1,100,17.2,35,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T18:00:00,-1.8,-8.4,-6.4,70.45,0,0,,0,0.39,50.5,27,69,1004.5,98.8,17.9,16,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T19:00:00,-1.8,-8.6,-6.6,70.01,0,0,,0,0.38,54.1,27.9,67,1005.1,100,16.9,6,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,D8201,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T20:00:00,-2.1,-8.6,-6.8,70.04,0,0,,0,0.37,46.5,24.7,67,1005.5,100,17.9,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T21:00:00,-2.1,-8.3,-6.9,69.51,0,0,,0,0.35,43.3,23.4,67,1005.7,98.8,16.2,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T22:00:00,-2,-8.3,-7.2,67.84,0,0,,0,0.34,46.5,23.6,68,1006.1,100,17.6,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-17T23:00:00,-2,-8.2,-7.1,67.98,0,0,,0,0.33,43.8,23,66,1006.3,100,17.7,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T00:00:00,-2.2,-8.7,-7.1,68.67,0,0,,0,0.32,45.3,25.6,66,1006.3,95.5,17.4,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T01:00:00,-2.2,-8.4,-7.2,68.53,0,0,,0,0.3,46.9,23.2,60,1006.4,77.7,16.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T02:00:00,-2.2,-8.1,-7,69.39,0,0,,0,0.29,36.4,21.1,60,1006.6,58.7,16.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T03:00:00,-2.2,-8.1,-7,69.36,0,0,,0,0.28,37.3,21.2,58,1006.5,98.8,17.4,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T04:00:00,-1.9,-8.2,-7.1,67.81,0,0,,0,0.27,42.3,23.5,58,1006.3,100,16.6,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T05:00:00,-2.1,-8.2,-7.2,68.34,0,0,,0,0.26,38,22,60,1006.4,100,17.9,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T06:00:00,-2.2,-8.2,-7.4,67.4,0,0,,0,0.24,40.5,21.4,60,1006.6,98.8,17.6,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T07:00:00,-2.4,-8.9,-7.5,68.03,0,0,,0,0.23,44.1,23.8,58,1006.8,98.8,17.6,5,0,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T08:00:00,-2.1,-8.4,-8,64.01,0,0,,0,0.22,40.3,23.7,67,1007.5,81,17.4,64,0.2,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T09:00:00,-1.6,-7.8,-7.5,64.44,0,0,,0,0.21,39.3,23.7,65,1007.8,96.2,15.9,94,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T10:00:00,-1.7,-8.5,-7.2,66.34,0,0,,0,0.2,44.1,28,67,1008.3,93.3,11.8,105,0.4,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T11:00:00,-1.6,-7.9,-6.7,68.29,0,0,,0,0.19,40.8,24.7,60,1008.5,95.5,12,103,0.4,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T12:00:00,-2,-8.5,-6.5,71.36,0,0,,0,0.18,43.6,25.4,72,1008.7,96.7,15.7,165,0.6,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T13:00:00,-1.6,-8,-6.8,67.44,0.015,100,"rain,snow",0,0.17,44.1,25.2,58,1008.7,95.5,16.3,206,0.7,2,,"Snow, Rain, Overcast",snow,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T14:00:00,-0.9,-7.2,-7,63.03,0,0,,0,0.16,44.1,26.6,53,1008.5,82,16.5,234,0.8,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T15:00:00,-0.2,-6.3,-7.3,58.59,0,0,,0,0.15,44.1,26.4,58,1008.2,85.6,16.9,229,0.8,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T16:00:00,0.6,-5.2,-7.3,55.48,0,0,,0,0.15,44.1,25.9,58,1008.3,88.6,17.9,138,0.5,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T17:00:00,0.9,-4.1,-7.2,54.52,0,0,,0,0.14,42.9,20.5,65,1008.3,96.7,17.9,88,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T18:00:00,0.9,-3.5,-7.2,54.72,0,0,,0,0.13,39.1,16.1,70,1008.7,86.8,18.7,36,0.1,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T19:00:00,0.4,-4,-7.3,56.26,0,0,,0,0.12,44.1,15.7,69,1009.6,98.8,19.6,12,0,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T20:00:00,0.1,-4.4,-7.5,56.64,0,0,,0,0.11,30.4,15.5,70,1010.2,95.5,18.7,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T21:00:00,0.1,-5,-8.1,54.05,0,0,,0,0.1,35.4,19.8,92,1010.6,96.7,18.7,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T22:00:00,-0.5,-5.6,-8.5,54.53,0,0,,0,0.09,36.1,18.2,89,1011.1,83,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-18T23:00:00,-0.6,-5.8,-9.3,51.77,0,0,,0,0.08,34.2,18.7,80,1011.2,92.2,17.6,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T00:00:00,-0.8,-5.8,-9.6,51.47,0,0,,0,0.07,33.9,17.3,79,1011.3,70.1,20.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T01:00:00,-1,-6.2,-9.8,51.32,0,0,,0,0.06,36.1,17.8,80,1011.3,54.2,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T02:00:00,-1.5,-6.5,-9.7,53.57,0,0,,0,0.05,33.5,16.3,78,1011.2,57.5,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T03:00:00,-1.5,-6.5,-10.4,50.66,0,0,,0,0.05,30.2,16.5,72,1011,58.7,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T04:00:00,-1.8,-6.3,-9.8,54.49,0,0,,0,0.04,33.5,13.2,65,1010.7,58.7,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T05:00:00,-2.1,-6.9,-10,54.7,0,0,,0,0.03,27.3,14.8,65,1011,29.4,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T06:00:00,-2.4,-7.4,-10.1,55.36,0,0,,0,0.02,30.9,15.4,65,1011.2,53,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T07:00:00,-2.3,-7.4,-9.7,56.78,0,0,,0,0.01,33.8,15.9,72,1011.3,54.2,18.7,16,0.1,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T08:00:00,-2.1,-7.7,-9.5,56.79,0,0,,0,0,28.8,19.1,62,1011.7,92.2,18.7,39,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T09:00:00,-1.9,-7.3,-9.6,55.34,0,0,"rain,snow",0.01,0.01,28.8,18.1,73,1011.9,83.9,17.1,104,0.4,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T10:00:00,-1.5,-6.8,-9.1,56.4,0,0,"rain,snow",0.01,0.03,29.7,18.1,74,1012.3,85.6,17.2,167,0.6,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T11:00:00,-0.9,-6.3,-8.8,54.96,0,0,"rain,snow",0.01,0.04,32.1,20,56,1012.7,77.8,16.9,194,0.7,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T12:00:00,-0.3,-5.6,-8.5,54.26,0,0,"rain,snow",0.01,0.06,32.4,19.4,65,1013,39.8,16.7,277,1,3,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T13:00:00,0.9,-4,-7.5,53.24,0,0,"rain,snow",0.01,0.07,36.1,20,76,1013.1,41,16.1,377,1.4,4,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T14:00:00,2,-2.9,-7.1,50.98,0,0,rain,0.01,0.08,39,21.6,68,1012.9,36.4,16.9,430,1.5,4,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T15:00:00,3,-1.5,-7.2,47.01,0,0,rain,0.01,0.1,37.4,19.9,60,1013,39.8,16.9,470,1.7,5,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T16:00:00,3.3,-0.9,-7.1,46.63,0,0,rain,0.01,0.11,39,19,58,1012.7,27.3,18.7,353,1.3,4,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T17:00:00,3.2,-1,-8.1,43.19,0,0,rain,0.01,0.13,32.5,18.9,54,1012.7,14.7,17.9,188,0.7,2,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T18:00:00,2.7,-1.6,-8.5,43.46,0,0,rain,0.01,0.14,32.4,19.2,41,1013.5,3.8,17.9,43,0.2,0,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T19:00:00,1.4,-2.1,-8.2,48.91,0,0,"rain,snow",0.01,0.15,39,12,37,1014.3,3.8,17.9,13,0,0,,Clear,clear-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T20:00:00,0.7,-3.5,-8.4,50.74,0,0,"rain,snow",0.01,0.17,25.2,15.1,39,1015.3,3.8,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T21:00:00,0,-4.4,-9.4,49.14,0,0,"rain,snow",0.01,0.18,27.3,14.9,36,1015.9,0,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T22:00:00,-0.7,-5.2,-10.4,48.16,0,0,"rain,snow",0.01,0.19,28.1,14.5,27,1016.7,0,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-19T23:00:00,-1.5,-5.2,-10.6,49.76,0,0,"rain,snow",0.01,0.21,26.8,10.6,31,1017,0,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T00:00:00,-2.1,-6.1,-11,50.59,0,0,snow,0.01,0.22,18.3,11.1,23,1017.6,0,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T01:00:00,-2.4,-6.4,-10.5,54.01,0,0,snow,0.01,0.24,28.1,10.6,9,1017.8,0,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T02:00:00,-3,-6.7,-9.9,59.23,0,0,snow,0.01,0.25,17.1,9.5,4,1017.9,0,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T03:00:00,-3.6,-6,-9.5,63.67,0,0,snow,0.01,0.26,14.3,5.6,346,1018.4,9.3,17.9,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T04:00:00,-3.6,-6.7,-8.7,68.2,0,0,snow,0.01,0.28,17.6,7.2,325,1018.4,60.8,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T05:00:00,-2.6,-5,-7.3,70.54,0,0,snow,0.01,0.29,11.1,6,290,1018.2,98.8,14.7,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T06:00:00,-2.2,-5.1,-6.9,70.18,0.004,100,snow,0.01,0.31,11.5,7.3,264,1018.2,96.7,14,0,0,0,,"Snow, Overcast",snow,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T07:00:00,-1.7,-4.8,-5.3,76.53,0.013,100,"rain,snow",0.01,0.32,18,8.2,264,1018.4,96.7,6.2,7,0,0,,"Snow, Rain, Overcast",snow,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T08:00:00,-1.5,-4.2,-2.7,91.07,0.015,100,"rain,snow",0.01,0.33,12.7,7.3,254,1019,93.8,5.6,23,0.1,0,,"Snow, Rain, Overcast",snow,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T09:00:00,-0.1,-2.4,-1.7,88.76,0,0,,0,0.32,8.6,6.9,291,1019.6,95.5,10.5,96,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T10:00:00,2.4,-0.6,0.1,84.78,0,0,,0,0.31,18.3,11,335,1019.7,80.8,13.2,280,1,3,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T11:00:00,5,0.9,-0.6,66.92,0,0,,0,0.29,36.6,21.9,17,1020.6,32.2,16.9,608,2.2,6,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T12:00:00,6.4,2.2,-3.2,50.04,0,0,,0,0.28,43.8,26.9,27,1021.3,20,17.6,628,2.3,6,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T13:00:00,7.6,4,-4.7,41.36,0.367,100,rain,0,0.26,44.2,24.1,19,1021.7,12,18.7,629,2.3,6,,Rain,rain,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T14:00:00,8.2,4.5,-6.5,34.53,0,0,,0,0.25,53.3,26.5,19,1022.2,13.7,16.9,597,2.1,6,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T15:00:00,8.7,4.9,-6.5,33.47,0,0,,0,0.24,47.1,29.7,19,1022.4,6.9,16.7,522,1.9,5,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T16:00:00,8.6,5.1,-7.7,30.86,0,0,,0,0.22,53.7,25.4,19,1022.9,6.9,17.9,406,1.5,4,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T17:00:00,8.3,4.7,-8.3,29.9,0,0,,0,0.21,46.4,25.7,15,1023.5,6.9,16.9,212,0.8,2,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T18:00:00,7.1,3.1,-8.7,31.35,0,0,,0,0.19,44.2,26.7,22,1024.4,3.8,19.6,37,0.1,0,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T19:00:00,5.6,2.2,-8.5,35.45,0,0,,0,0.18,53.7,16.8,7,1025.5,3.8,20.4,9,0,0,,Clear,clear-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T20:00:00,4.3,1.2,-7.2,42.96,0,0,,0,0.17,26.2,12.7,357,1026.5,3.8,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T21:00:00,3,-0.2,-5.6,53.23,0,0,,0,0.15,19.2,12.6,356,1027.5,8.1,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T22:00:00,2,-1,-4.3,62.78,0,0,,0,0.14,26.2,10.5,355,1028.4,11.6,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-20T23:00:00,1.1,-1.5,-3.7,70.03,0,0,,0,0.13,17.9,8.4,351,1028.8,17.4,17.9,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T00:00:00,0.2,-2.4,-3.4,76.55,0,0,,0,0.11,15,7.7,345,1029.1,28.3,16.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T01:00:00,-0.4,-3,-3.3,80.72,0,0,,0,0.1,26.2,7.5,344,1029.6,1.8,15,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T02:00:00,-1.8,-3.8,-3.3,89.75,0,0,,0,0.08,11.5,5.3,329,1029.7,16.1,9.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T03:00:00,-2.2,-4.6,-2.9,94.59,0,0,,0,0.07,9.6,6.3,324,1029.9,62,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T04:00:00,-1.1,-4.4,-1.4,97.58,0,0,,0,0.06,18.6,9.4,342,1030.1,60.8,4.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T05:00:00,-1,-3.6,-1.5,96.29,0,0,,0,0.04,18,7.2,339,1030.3,98.8,5,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T06:00:00,-0.8,-0.8,-1.4,95.84,0,0,,0,0.03,14.7,3.9,332,1030.4,98.1,6.2,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T07:00:00,-0.6,-0.6,-1.3,94.55,0,0,,0,0.01,18.6,3.9,319,1030.6,98.8,6.5,8,0,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T08:00:00,-0.3,-0.3,-1.3,93.18,0,0,,0,0,10.8,4.6,261,1030.9,95.5,7.3,23,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T09:00:00,0.5,-1.1,-0.9,90.19,0,0,,0,0,7.5,5.1,179,1031.4,94.3,7,56,0.2,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T10:00:00,1.5,-0.5,-0.5,86.18,0,0,,0,0,11.7,6.8,224,1031.5,91,10.6,124,0.4,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T11:00:00,2.4,0.2,-0.9,78.92,0,0,,0,0,13.7,7.5,215,1031.3,91,11.5,192,0.7,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T12:00:00,4.3,2.2,-1.4,66.79,0,0,,0,0,14.7,8.5,252,1031.1,79.4,13.4,555,2,6,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T13:00:00,5.3,3.5,-1.3,62.38,0,0,,0,0,15.1,7.9,220,1030.8,71.5,14.7,552,2,6,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T14:00:00,6.4,5,-2.1,54.72,0,0,,0,0,14.4,7.1,304,1030,93.8,15.1,563,2,6,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T15:00:00,6.8,5.1,-1.7,54.45,0,0,,0,0,21,9,253,1029.4,95,16.4,397,1.4,4,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T16:00:00,6.5,4.5,-2,54.85,0,0,,0,0,21.3,9.8,269,1029.1,95.5,16.9,184,0.7,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T17:00:00,6.6,4.6,-1.4,56.62,0,0,,0,0,17.7,9.8,276,1028.8,95.5,16.7,108,0.4,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T18:00:00,6,4.3,-0.9,61.24,0,0,,0,0,14.8,8.1,259,1028.5,55.4,16.9,58,0.2,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T19:00:00,4.6,2.7,-0.6,69,0,0,,0,0,21.3,7.9,228,1028.3,74.9,15.9,15,0.1,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T20:00:00,2.2,0.7,-1,79.28,0,0,,0,0,8.1,5.5,232,1028.2,32.9,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T21:00:00,2.1,-0.1,-1,80.11,0,0,,0,0,10.9,7.6,239,1028,70.9,12.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T22:00:00,1.7,-0.8,-1.3,80.42,0,0,,0,0,11.2,8.1,219,1027.4,58.8,13.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-03-21T23:00:00,2,-0.3,-0.6,82.68,0,0,,0,0,11.2,7.7,247,1027,57.5,13.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
