name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"50.99461, 5.53972",2018-06-19T00:00:00,15.2,15.2,12.4,83.56,0,0,,0,0,13.8,7.1,238,1022.3,0,18.1,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T01:00:00,14.6,14.6,12.4,86.37,0,0,,0,0,8.2,8.8,226,1022.3,0,19.4,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T02:00:00,14.5,14.5,11.7,83.71,0,0,,0,0,29.2,11.3,221,1022.3,0,16.9,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T03:00:00,13.8,13.8,11.4,85.74,0,0,,0,0,15.3,10,219,1022.4,0,18.1,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T04:00:00,13.5,13.5,11.6,88.63,0,0,,0,0,15.3,10.7,218,1022.6,0,16.4,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T05:00:00,13.8,13.8,12.2,90.12,0,0,,0,0,18.1,10.7,226,1022.8,72.8,15.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T06:00:00,14.7,14.7,13.1,89.83,0,0,,0,0,18.1,13.2,229,1023.3,98.8,14.1,7,0,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T07:00:00,15.3,15.3,13.6,89.88,0,0,,0,0,15.7,10.1,213,1023.3,98.8,13.1,26,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T08:00:00,16.3,16.3,14.3,87.65,0,0,,0,0,18.6,11.9,219,1023.6,98.8,13.8,77,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T09:00:00,17.1,17.1,14.9,87.06,0,0,,0,0,21.7,14.1,229,1023.8,98.8,13.1,80,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T10:00:00,17.6,17.6,15.1,84.89,0,0,,0,0,21.9,14.3,238,1024.3,98.2,13.6,111,0.4,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T11:00:00,18.1,18.1,15.5,84.27,0,0,,0,0,25.2,14.7,254,1024.6,100,11,125,0.5,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T12:00:00,18.7,18.7,15.8,82.8,0,0,,0,0,22,12.6,262,1024.6,92.9,9.7,254,0.9,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T13:00:00,19.4,19.4,15.9,80.06,0,0,,0,0,24.2,12.1,263,1024.8,91.7,11.4,246,0.9,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T14:00:00,19.6,19.6,15.8,78.63,0,0,,0,0,25.2,10.9,266,1024.9,96.2,12.3,356,1.3,4,,Overcast,cloudy,"06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T15:00:00,19.6,19.6,15.8,78.87,0,0,,0,0,21.6,13.5,236,1025.2,96.2,11.9,397,1.4,4,,Overcast,cloudy,"06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T16:00:00,20.7,20.7,15.9,73.75,0,0,,0,0,18.9,10.5,245,1025,95.5,12.7,430,1.5,4,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T17:00:00,21.4,21.4,16.1,71.96,0,0,,0,0,21.7,11.1,274,1024.7,95,15.3,177,0.6,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T18:00:00,21.3,21.3,15.9,71.69,0,0,,0,0,21.3,10.1,254,1024.5,100,14.6,174,0.6,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T19:00:00,20.9,20.9,15.6,71.47,0,0,,0,0,17.7,10.1,239,1024.5,100,14.8,127,0.5,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T20:00:00,20.3,20.3,15.7,75.1,0,0,,0,0,21.7,8.8,250,1024.3,100,15.1,57,0.2,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T21:00:00,20.1,20.1,15.8,76.25,0,0,,0,0,11.2,5.1,257,1024.3,98.8,14.3,22,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T22:00:00,19.5,19.5,16,80.13,0,0,,0,0,4.8,3.6,263,1024.3,100,13.9,7,0,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-19T23:00:00,19.1,19.1,16.1,82.72,0,0,,0,0,11.2,3.6,232,1024.6,100,13.1,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T00:00:00,18.6,18.6,16.3,86.27,0,0,,0,0,7.5,3.6,305,1024.6,98.8,13.3,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T01:00:00,18.3,18.3,16.3,87.95,0,0,,0,0,7.2,4.9,252,1024.5,100,13.6,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T02:00:00,18,18,16.2,89.28,0,0,,0,0,11.2,3.3,237,1024.3,100,11.8,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T03:00:00,17.7,17.7,16.2,90.59,0.004,100,rain,0,0,7.2,4.3,231,1023.7,98.8,12.5,0,0,0,,"Rain, Overcast",rain,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T04:00:00,17.2,17.2,16.1,93.22,0,0,,0,0,4.6,4.3,241,1023.5,93.3,12,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T05:00:00,16.6,16.6,15.4,92.42,0,0,,0,0,10.7,7,219,1023.3,91.9,11.5,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T06:00:00,16.4,16.4,15.1,92.18,0,0,,0,0,11,6.5,230,1023.1,73.7,13,14,0.1,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T07:00:00,17.1,17.1,15.2,88.94,0,0,,0,0,9.3,5.1,247,1022.9,74,16.5,99,0.4,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T08:00:00,17.8,17.8,15.3,85.22,0,0,,0,0,13,8.2,229,1022.8,63.3,17.9,242,0.9,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T09:00:00,19.5,19.5,15.2,76.31,0,0,,0,0,19.2,11.7,245,1022.8,78.2,15,341,1.2,3,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T10:00:00,20.6,20.6,15.5,72.55,0,0,,0,0,21.3,12.3,244,1022.7,90,17.9,391,1.4,4,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T11:00:00,21.5,21.5,15.9,70.67,0,0,,0,0,24.9,14,241,1022.6,74.8,13.3,662,2.4,7,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T12:00:00,22.9,22.9,15.8,64.34,0,0,,0,0,21.7,11.5,253,1022.3,51.7,17.9,795,2.9,8,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T13:00:00,24.4,24.4,16.3,60.59,0,0,,0,0,25.3,14.6,231,1021.7,20,18.7,853,3.1,9,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T14:00:00,25.2,25.2,16,56.67,0,0,,0,0,25.3,12.8,232,1021.1,15.9,17.3,836,3,8,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T15:00:00,26.4,26.4,15.7,51.69,0,0,,0,0,24.9,14.3,234,1020.4,4.5,20.4,814,2.9,8,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T16:00:00,26.7,27,14.6,47.44,0,0,,0,0,25.6,11.5,250,1020.1,8.6,19.6,748,2.7,7,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T17:00:00,27,27.2,14.5,46.28,0,0,,0,0,25.6,14.7,233,1019.5,8.1,20.4,500,1.8,5,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T18:00:00,27.4,27.4,14.4,45.09,0,0,,0,0,25.2,11.8,256,1019,9.8,18.1,484,1.7,5,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T19:00:00,27,27.2,14.4,45.74,0,0,,0,0,25.2,12.3,267,1018.5,9.8,10.8,336,1.2,3,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T20:00:00,26.3,26.3,14.3,47.39,0,0,,0,0,28.5,10.9,274,1018.3,11.3,16.9,189,0.7,2,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T21:00:00,24.9,24.9,14.1,51.23,0,0,,0,0,18.9,9.7,274,1018.1,9.4,16.9,32,0.1,0,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T22:00:00,22.4,22.4,14.1,59.32,0,0,,0,0,18,7.3,275,1018.2,1.8,18.1,11,0,0,,Clear,clear-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-20T23:00:00,19.2,19.2,14.1,72.35,0,0,,0,0,18.9,6.7,229,1018.4,1.8,15.3,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T00:00:00,17.9,17.9,14.1,78.61,0,0,,0,0,7.9,5.3,219,1018.2,1.8,16.1,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T01:00:00,16.9,16.9,13.8,82.17,0,0,,0,0,8.8,6.6,224,1017.8,0,15.3,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T02:00:00,17.5,17.5,14.4,82.18,0,0,,0,0,19.2,6.7,261,1017.5,0,12.8,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T03:00:00,16.2,16.2,13.9,85.92,0,0,,0,0,14.4,8.5,223,1017.2,0,13.1,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T04:00:00,16,16,13.9,87.21,0,0,,0,0,14.7,11.8,232,1016.7,24.6,13.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T05:00:00,15.7,15.7,13.9,88.86,0,0,,0,0,18.5,10.3,237,1016.3,47.4,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T06:00:00,16.4,16.4,14.5,88.36,0,0,,0,0,25.5,12,257,1016.3,95.5,8.9,16,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T07:00:00,16.7,16.7,14.6,87.48,0,0,,0,0,19,12.8,267,1016.7,95.5,9.5,20,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T08:00:00,17,17,14.5,85.36,0,0,,0,0,26.4,12.2,277,1016.9,91.7,13.3,52,0.2,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T09:00:00,16.8,16.8,12.8,77.56,0,0,,0,0,30.7,16.2,297,1017.8,91.7,15.5,92,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T10:00:00,16.4,16.4,11,70.7,0,0,,0,0,39.9,19.3,302,1018.9,92.1,14.8,211,0.8,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T11:00:00,16.4,16.4,9.2,62.19,0,0,,0,0,44.9,23.1,308,1020.1,78.9,13.9,296,1.1,3,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T12:00:00,17.4,17.4,5.9,46.68,0,0,,0,0,44.4,22.8,303,1020.6,66.4,14.5,566,2,6,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T13:00:00,18.1,18.1,5.4,43.38,0,0,,0,0,46.9,23.2,307,1021,38.6,16.4,874,3.1,9,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T14:00:00,18.1,18.1,4.8,41.47,0.103,100,rain,0,0,48.1,21.8,316,1021.7,25.5,15,816,2.9,8,,"Rain, Partially cloudy",rain,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T15:00:00,17.8,17.8,4.5,41.41,0,0,,0,0,46.9,21.7,319,1022.2,28.9,15.4,718,2.6,7,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T16:00:00,17.8,17.8,4.7,41.93,0,0,,0,0,46.8,20.5,322,1022.9,28.2,14.8,663,2.4,7,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T17:00:00,15.9,15.9,4.3,46.09,0,0,,0,0,47.7,20.4,322,1023.8,50.6,13.8,544,2,5,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T18:00:00,15.3,15.3,5,50.26,0,0,,0,0,42.8,18.5,317,1024.2,78.1,13.7,168,0.6,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T19:00:00,15.3,15.3,6.3,55,0,0,,0,0,33.6,16.3,317,1024.7,52.2,13.1,190,0.7,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T20:00:00,14.3,14.3,6.5,59.68,0,0,,0,0,47.7,15.2,319,1024.9,71.9,12.8,141,0.5,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T21:00:00,13.9,13.9,6.1,59.13,0,0,,0,0,38.9,14.7,323,1025.2,15.9,17.6,50,0.2,1,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T22:00:00,12.6,12.6,5.5,62.01,0,0,,0,0,34.5,12,309,1025.9,33.8,17.9,13,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-21T23:00:00,11.5,11.5,6.1,69.52,0,0,,0,0,39.7,8.2,304,1026.3,0,17.1,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T00:00:00,10.5,10.5,6.2,74.31,0,0,,0,0,20.9,10.6,305,1026.9,0,17.4,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T01:00:00,9.5,8.4,5.9,78.11,0,0,,0,0,18,8.3,270,1026.8,0,17.2,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T02:00:00,8.9,7.5,6,82.33,0,0,,0,0,39.7,8.9,248,1026.4,0,16.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T03:00:00,8.7,7.2,5.8,81.79,0,0,,0,0,13,9.4,250,1026.3,9.6,16.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T04:00:00,8.4,6.9,5.9,84.21,0,0,,0,0,15.9,9.1,255,1026.3,5.7,17.1,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T05:00:00,8.2,6.6,5.9,85.43,0,0,,0,0,15.9,9.1,252,1026.2,0,16.5,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T06:00:00,8.2,6.5,5.9,85.47,0,0,,0,0,15.9,10.3,253,1026.3,6.2,16,18,0.1,0,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T07:00:00,10,10,6.5,78.86,0,0,,0,0,19.5,12.2,270,1026.2,12,17.1,109,0.4,1,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T08:00:00,11.8,11.8,7.1,73.06,0,0,,0,0,23.2,11.7,268,1026.4,62.5,16.7,292,1.1,3,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T09:00:00,13.8,13.8,6.9,62.81,0,0,,0,0,34.2,20.7,293,1026.2,50.4,16.4,409,1.5,4,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T10:00:00,13.8,13.8,5.6,57.38,0,0,,0,0,43.9,23.4,316,1026.6,82,15.7,462,1.7,5,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T11:00:00,14.6,14.6,5.2,53.61,0,0,,0,0,44.2,18.5,314,1027,89.5,15.6,206,0.7,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T12:00:00,15.1,15.1,5.7,53.45,0,0,,0,0,37.2,17.6,313,1027.2,94.3,16.5,351,1.3,4,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T13:00:00,15.7,15.7,6.7,55.27,0,0,,0,0,36.7,18.9,321,1027.2,95.5,15.9,460,1.7,5,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T14:00:00,15.8,15.8,7.2,56.65,0,0,,0,0,44.2,15.9,309,1027.3,96.7,16.4,423,1.5,4,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T15:00:00,15.3,15.3,7.3,59.01,0,0,,0,0,39.3,18.1,315,1027.7,100,16.1,271,1,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T16:00:00,15.1,15.1,8.5,64.7,0,0,,0,0,33.1,15.8,324,1027.8,88.5,14.9,200,0.7,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T17:00:00,14.9,14.9,9,67.74,0,0,,0,0,39.7,15.1,317,1027.9,66.9,15,219,0.8,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T18:00:00,15.4,15.4,8.4,62.99,0,0,,0,0,32.8,15.8,307,1027.9,91.2,15.7,170,0.6,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T19:00:00,15.4,15.4,8.5,63.8,0,0,,0,0,33.9,15.9,317,1027.9,86.4,17.6,109,0.4,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T20:00:00,14.8,14.8,8.2,64.78,0.081,100,rain,0,0,40,15.8,322,1028.1,42.9,15.8,83,0.3,1,,"Rain, Partially cloudy",rain,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T21:00:00,14.1,14.1,8.2,67.72,0,0,,0,0,31.7,12.2,319,1028.1,49,15.7,32,0.1,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T22:00:00,13,13,8.1,72.33,0,0,,0,0,28.1,8.4,316,1028.4,19.2,13.5,11,0,0,,Clear,clear-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-22T23:00:00,12.2,12.2,8.1,76.31,0,0,,0,0,32.5,8.8,327,1028.9,40.5,14.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T00:00:00,11.1,11.1,8.2,82.12,0,0,,0,0,20.7,4.6,305,1029,59.9,13.3,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T01:00:00,10.4,10.4,7.8,84.02,0,0,,0,0,17.6,7,323,1029,33.7,13.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T02:00:00,8.6,8.1,7,89.99,0,0,,0,0,32.5,5,285,1029,3.1,11.8,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T03:00:00,7.3,6.6,6.4,94.15,0,0,,0,0,8.7,5.1,283,1028.9,0,10.4,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T04:00:00,6.6,5.4,6.1,96.59,0,0,,0,0,12.3,6.6,327,1028.9,3.8,10,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T05:00:00,6.2,6.2,5.9,97.68,0,0,,0,0,8.7,4.3,321,1028.9,0,9.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T06:00:00,6,6,5.6,97.29,0,0,,0,0,4.9,4.3,295,1029,24.6,9.6,21,0.1,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T07:00:00,8.2,7.8,7.4,94.6,0,0,,0,0,5.4,5,227,1029.2,53.9,11.4,103,0.4,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T08:00:00,10.6,10.6,8.3,85.46,0,0,,0,0,11.5,8.1,267,1029,79.8,12.2,199,0.7,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T09:00:00,12,12,8.6,79.39,0,0,,0,0,12.4,7.8,291,1029,95,14.2,241,0.9,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T10:00:00,14.2,14.2,8.7,69.83,0,0,,0,0,20.9,10.7,285,1028.9,78.6,15.7,352,1.3,4,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T11:00:00,15.5,15.5,8.9,64.72,0,0,,0,0,25.3,9.8,301,1028.6,86.2,15.9,268,1,3,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T12:00:00,15.6,15.6,8.2,61.32,0,0,,0,0,18.3,7.5,303,1028.5,100,16.2,393,1.4,4,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T13:00:00,16.2,16.2,8.9,62.03,0,0,,0,0,18.4,8.2,317,1028.5,100,16.2,403,1.5,4,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T14:00:00,17.1,17.1,9.1,59.39,0,0,,0,0,25.3,10.3,316,1028.3,98.8,16.4,273,1,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
